code_module,code_presentation,id_student,gender,highest_education,age_band,num_of_prev_attempts,disability,final_result,date_registration,module_presentation_length,avg_daily_activities,total_days_studied,mean_clicks_per_day,pct_days_studied
DDD,2014B,523583,F,A Level or Equivalent,35-55,1,Y,Fail,-8.0,241,2.0,3,4.333333333333333,0.03333333333333333
DDD,2014B,523857,F,HE Qualification,0-35,0,Y,Pass,-110.0,241,4.98,50,9.34,0.5555555555555556
DDD,2014B,523978,F,Lower Than A Level,0-35,1,N,Pass,-43.0,241,4.463414634146342,41,15.829268292682928,0.45555555555555555
DDD,2014B,524109,M,HE Qualification,55<=,0,N,Fail,-22.0,241,4.181818181818182,11,9.181818181818182,0.12222222222222222
DDD,2014B,524137,F,A Level or Equivalent,0-35,1,N,Pass,-75.0,241,5.689655172413793,29,17.03448275862069,0.32222222222222224
DDD,2014B,525412,M,Lower Than A Level,0-35,0,N,Fail,-34.0,241,3.212121212121212,33,11.515151515151516,0.36666666666666664
DDD,2014B,525635,F,A Level or Equivalent,0-35,0,N,Fail,-22.0,241,5.846153846153846,26,14.538461538461538,0.28888888888888886
DDD,2014B,526175,M,Lower Than A Level,0-35,0,N,Fail,-53.0,241,3.9285714285714284,14,10.857142857142858,0.15555555555555556
DDD,2014B,527242,F,Lower Than A Level,0-35,0,N,Withdrawn,-46.0,241,4.537634408602151,93,11.655913978494624,1.0333333333333334
DDD,2014B,527323,F,Lower Than A Level,0-35,3,N,Fail,-36.0,241,2.923076923076923,13,5.538461538461538,0.14444444444444443
DDD,2014B,528699,M,A Level or Equivalent,35-55,0,N,Withdrawn,-75.0,241,5.093023255813954,43,9.348837209302326,0.4777777777777778
DDD,2014B,529190,M,Lower Than A Level,0-35,0,N,Pass,-108.0,241,5.815384615384615,65,23.8,0.7222222222222222
DDD,2014B,531069,M,Lower Than A Level,35-55,2,Y,Withdrawn,-25.0,241,6.125,8,12.75,0.08888888888888889
DDD,2014B,531234,F,Lower Than A Level,35-55,1,N,Pass,-27.0,241,4.595744680851064,47,10.127659574468085,0.5222222222222223
DDD,2014B,531243,M,HE Qualification,0-35,0,N,Withdrawn,-65.0,241,5.0,13,7.461538461538462,0.14444444444444443
DDD,2014B,532194,M,A Level or Equivalent,35-55,0,N,Withdrawn,-41.0,241,4.436781609195402,87,14.195402298850574,0.9666666666666667
DDD,2014B,533012,M,A Level or Equivalent,35-55,0,N,Fail,-151.0,241,3.375,8,6.875,0.08888888888888889
DDD,2014B,534201,F,A Level or Equivalent,0-35,0,N,Pass,-154.0,241,10.8,25,30.76,0.2777777777777778
DDD,2014B,536941,F,A Level or Equivalent,0-35,0,N,Pass,-129.0,241,4.676923076923077,65,11.830769230769231,0.7222222222222222
DDD,2014B,536999,M,Lower Than A Level,35-55,1,Y,Withdrawn,-22.0,241,7.5,10,28.7,0.1111111111111111
DDD,2014B,537756,F,A Level or Equivalent,0-35,0,N,Pass,-96.0,241,7.631578947368421,19,19.105263157894736,0.2111111111111111
DDD,2014B,539186,F,A Level or Equivalent,0-35,2,N,Fail,-155.0,241,4.4,10,13.2,0.1111111111111111
DDD,2014B,539451,M,Lower Than A Level,55<=,0,N,Pass,-106.0,241,7.3125,16,18.75,0.17777777777777778
DDD,2014B,539588,F,A Level or Equivalent,0-35,0,N,Fail,-46.0,241,4.947368421052632,19,16.36842105263158,0.2111111111111111
DDD,2014B,539872,F,A Level or Equivalent,0-35,1,N,Withdrawn,-28.0,241,6.826086956521739,23,14.173913043478262,0.25555555555555554
DDD,2014B,540758,F,Lower Than A Level,0-35,2,N,Pass,-25.0,241,6.8125,48,17.020833333333332,0.5333333333333333
DDD,2014B,541000,F,A Level or Equivalent,0-35,0,N,Pass,-54.0,241,6.157894736842105,38,11.473684210526315,0.4222222222222222
DDD,2014B,541765,M,A Level or Equivalent,0-35,0,N,Pass,-1.0,241,7.161290322580645,31,12.03225806451613,0.34444444444444444
DDD,2014B,543789,F,A Level or Equivalent,0-35,0,N,Distinction,-24.0,241,6.714285714285714,63,15.968253968253968,0.7
DDD,2014B,544499,F,Lower Than A Level,0-35,2,N,Withdrawn,-72.0,241,4.222222222222222,9,11.444444444444445,0.1
DDD,2014B,544587,F,Lower Than A Level,35-55,1,Y,Fail,-114.0,241,5.4423076923076925,52,15.51923076923077,0.5777777777777777
DDD,2014B,546025,F,Lower Than A Level,35-55,0,N,Fail,-41.0,241,9.722222222222221,18,22.5,0.2
DDD,2014B,546040,M,HE Qualification,0-35,0,N,Fail,-17.0,241,5.0,9,12.333333333333334,0.1
DDD,2014B,546403,M,Lower Than A Level,0-35,2,N,Withdrawn,-161.0,241,3.5,30,12.133333333333333,0.3333333333333333
DDD,2014B,546584,M,A Level or Equivalent,35-55,0,N,Pass,-46.0,241,6.328767123287672,73,13.95890410958904,0.8111111111111111
DDD,2014B,546654,M,A Level or Equivalent,0-35,1,Y,Distinction,-89.0,241,4.430769230769231,65,11.63076923076923,0.7222222222222222
DDD,2014B,547629,F,Lower Than A Level,35-55,1,N,Withdrawn,-151.0,241,5.75,32,14.34375,0.35555555555555557
DDD,2014B,547786,M,HE Qualification,0-35,0,N,Withdrawn,-137.0,241,4.75,28,17.321428571428573,0.3111111111111111
DDD,2014B,548292,M,A Level or Equivalent,0-35,0,N,Pass,-72.0,241,8.8,55,18.29090909090909,0.6111111111111112
DDD,2014B,548371,M,A Level or Equivalent,0-35,1,N,Fail,-92.0,241,6.0,6,9.0,0.06666666666666667
DDD,2014B,548500,M,A Level or Equivalent,35-55,1,N,Withdrawn,-95.0,241,6.0,44,12.386363636363637,0.4888888888888889
DDD,2014B,549160,M,A Level or Equivalent,0-35,1,N,Withdrawn,-127.0,241,7.055555555555555,18,11.555555555555555,0.2
DDD,2014B,550046,M,A Level or Equivalent,0-35,0,N,Distinction,-89.0,241,3.9375,32,11.4375,0.35555555555555557
DDD,2014B,550638,F,A Level or Equivalent,0-35,0,N,Fail,-129.0,241,5.468085106382978,47,14.893617021276595,0.5222222222222223
DDD,2014B,550893,M,A Level or Equivalent,0-35,1,N,Fail,-50.0,241,3.6875,16,8.4375,0.17777777777777778
DDD,2014B,551171,F,Lower Than A Level,0-35,0,N,Pass,-164.0,241,7.346153846153846,26,20.26923076923077,0.28888888888888886
DDD,2014B,551427,F,A Level or Equivalent,0-35,0,N,Fail,-82.0,241,4.764705882352941,17,10.529411764705882,0.18888888888888888
DDD,2014B,551814,M,Lower Than A Level,0-35,0,N,Pass,-25.0,241,4.6875,32,9.9375,0.35555555555555557
DDD,2014B,552003,F,A Level or Equivalent,35-55,1,N,Distinction,-137.0,241,4.538461538461538,78,9.294871794871796,0.8666666666666667
DDD,2014B,552255,M,A Level or Equivalent,0-35,1,N,Pass,-78.0,241,4.0,20,9.45,0.2222222222222222
DDD,2014B,552908,M,Lower Than A Level,0-35,1,N,Withdrawn,-28.0,241,5.67741935483871,31,13.612903225806452,0.34444444444444444
DDD,2014B,554065,M,Lower Than A Level,0-35,1,N,Distinction,-46.0,241,9.577777777777778,45,18.133333333333333,0.5
DDD,2014B,554588,F,HE Qualification,35-55,1,N,Fail,-36.0,241,2.0,3,6.333333333333333,0.03333333333333333
DDD,2014B,554712,M,A Level or Equivalent,0-35,0,N,Withdrawn,-72.0,241,4.791666666666667,24,9.833333333333334,0.26666666666666666
DDD,2014B,555132,M,A Level or Equivalent,0-35,0,N,Withdrawn,-92.0,241,8.0,12,17.0,0.13333333333333333
DDD,2014B,555137,F,Lower Than A Level,0-35,2,N,Fail,-81.0,241,9.0,5,16.2,0.05555555555555555
DDD,2014B,555408,M,A Level or Equivalent,0-35,2,N,Fail,-22.0,241,2.074074074074074,27,4.62962962962963,0.3
DDD,2014B,555446,M,Lower Than A Level,0-35,1,N,Fail,-57.0,241,3.473684210526316,19,8.631578947368421,0.2111111111111111
DDD,2014B,556007,F,A Level or Equivalent,0-35,0,N,Withdrawn,-115.0,241,4.111111111111111,9,8.222222222222221,0.1
DDD,2014B,556057,F,Lower Than A Level,0-35,0,N,Pass,-93.0,241,5.342105263157895,38,13.0,0.4222222222222222
DDD,2014B,556171,M,Lower Than A Level,35-55,0,N,Fail,-25.0,241,5.615384615384615,13,11.153846153846153,0.14444444444444443
DDD,2014B,556370,M,HE Qualification,0-35,2,N,Fail,-24.0,241,2.75,8,6.625,0.08888888888888889
DDD,2014B,556374,M,Lower Than A Level,35-55,0,N,Withdrawn,-24.0,241,5.892857142857143,28,23.107142857142858,0.3111111111111111
DDD,2014B,556416,M,Lower Than A Level,0-35,0,Y,Distinction,-65.0,241,3.72,75,8.613333333333333,0.8333333333333334
DDD,2014B,557404,F,HE Qualification,0-35,0,N,Pass,-17.0,241,5.1020408163265305,49,15.89795918367347,0.5444444444444444
DDD,2014B,558029,M,HE Qualification,35-55,1,N,Pass,-89.0,241,9.257142857142858,70,30.02857142857143,0.7777777777777778
DDD,2014B,558292,M,A Level or Equivalent,0-35,0,N,Pass,-24.0,241,3.6296296296296298,27,12.444444444444445,0.3
DDD,2014B,558629,M,Lower Than A Level,0-35,0,N,Fail,-57.0,241,4.409090909090909,66,12.787878787878787,0.7333333333333333
DDD,2014B,558705,M,A Level or Equivalent,0-35,2,N,Pass,-28.0,241,5.0,17,9.176470588235293,0.18888888888888888
DDD,2014B,559328,M,Lower Than A Level,35-55,0,N,Pass,-150.0,241,5.5,24,14.166666666666666,0.26666666666666666
DDD,2014B,560944,F,A Level or Equivalent,0-35,0,Y,Pass,-46.0,241,4.285714285714286,42,8.357142857142858,0.4666666666666667
DDD,2014B,561913,M,HE Qualification,35-55,0,N,Pass,-107.0,241,6.324324324324325,74,16.675675675675677,0.8222222222222222
DDD,2014B,562112,F,A Level or Equivalent,0-35,0,N,Distinction,-171.0,241,6.85,20,14.75,0.2222222222222222
DDD,2014B,562248,F,Lower Than A Level,0-35,0,N,Fail,-107.0,241,5.818181818181818,22,12.0,0.24444444444444444
DDD,2014B,562632,F,Lower Than A Level,35-55,0,N,Pass,-44.0,241,6.82,50,15.68,0.5555555555555556
DDD,2014B,562708,F,A Level or Equivalent,35-55,0,N,Withdrawn,-45.0,241,6.4,65,14.538461538461538,0.7222222222222222
DDD,2014B,562929,M,Lower Than A Level,0-35,1,N,Fail,-36.0,241,10.916666666666666,36,21.305555555555557,0.4
DDD,2014B,563081,F,A Level or Equivalent,35-55,0,N,Pass,-54.0,241,7.276923076923077,65,23.76923076923077,0.7222222222222222
DDD,2014B,563631,M,A Level or Equivalent,0-35,0,N,Fail,-66.0,241,4.285714285714286,7,6.285714285714286,0.07777777777777778
DDD,2014B,563763,F,Lower Than A Level,0-35,0,Y,Pass,-144.0,241,5.470588235294118,34,11.294117647058824,0.37777777777777777
DDD,2014B,564081,M,Lower Than A Level,0-35,0,N,Fail,-17.0,241,4.354838709677419,31,10.451612903225806,0.34444444444444444
DDD,2014B,564712,F,A Level or Equivalent,0-35,0,N,Withdrawn,-79.0,241,8.88888888888889,27,21.074074074074073,0.3
DDD,2014B,565158,F,Lower Than A Level,0-35,0,N,Pass,-144.0,241,5.703703703703703,27,19.037037037037038,0.3
DDD,2014B,565840,M,A Level or Equivalent,0-35,0,N,Fail,-24.0,241,3.6,20,5.7,0.2222222222222222
DDD,2014B,565851,M,A Level or Equivalent,0-35,0,Y,Fail,-58.0,241,8.142857142857142,7,24.142857142857142,0.07777777777777778
DDD,2014B,566240,M,A Level or Equivalent,35-55,0,N,Pass,-17.0,241,7.615384615384615,39,17.23076923076923,0.43333333333333335
DDD,2014B,566652,M,Lower Than A Level,35-55,0,N,Fail,-75.0,241,4.0476190476190474,21,8.619047619047619,0.23333333333333334
DDD,2014B,566694,F,Lower Than A Level,0-35,0,N,Pass,-79.0,241,5.140845070422535,71,13.816901408450704,0.7888888888888889
DDD,2014B,566788,M,A Level or Equivalent,0-35,1,N,Pass,-86.0,241,4.260869565217392,23,15.130434782608695,0.25555555555555554
DDD,2014B,567595,M,Lower Than A Level,0-35,0,N,Distinction,-40.0,241,6.415584415584416,77,15.0,0.8555555555555555
DDD,2014B,567808,F,A Level or Equivalent,0-35,1,N,Fail,-22.0,241,4.914285714285715,35,12.257142857142858,0.3888888888888889
DDD,2014B,567896,F,A Level or Equivalent,35-55,1,N,Fail,-122.0,241,5.4,10,13.1,0.1111111111111111
DDD,2014B,568631,M,A Level or Equivalent,0-35,0,N,Withdrawn,-40.0,241,5.275862068965517,29,9.551724137931034,0.32222222222222224
DDD,2014B,568686,M,Lower Than A Level,35-55,0,N,Fail,-44.0,241,4.909090909090909,44,8.318181818181818,0.4888888888888889
DDD,2014B,569084,M,Lower Than A Level,0-35,0,N,Pass,-40.0,241,6.054054054054054,37,14.054054054054054,0.4111111111111111
DDD,2014B,569706,M,A Level or Equivalent,0-35,0,Y,Withdrawn,-73.0,241,6.857142857142857,14,17.428571428571427,0.15555555555555556
DDD,2014B,569944,M,No Formal quals,0-35,0,N,Distinction,-20.0,241,6.578947368421052,95,28.221052631578946,1.0555555555555556
DDD,2014B,570049,F,Lower Than A Level,0-35,1,N,Pass,-46.0,241,6.246753246753247,77,20.194805194805195,0.8555555555555555
DDD,2014B,570215,F,Lower Than A Level,0-35,0,Y,Pass,-72.0,241,6.815384615384615,65,14.569230769230769,0.7222222222222222
DDD,2014B,571000,M,Lower Than A Level,0-35,1,N,Pass,-73.0,241,7.083333333333333,24,14.666666666666666,0.26666666666666666
DDD,2014B,571292,F,Lower Than A Level,35-55,0,N,Withdrawn,-73.0,241,5.064516129032258,31,10.548387096774194,0.34444444444444444
DDD,2014B,571397,M,Lower Than A Level,0-35,0,N,Pass,-47.0,241,8.715909090909092,88,17.886363636363637,0.9777777777777777
DDD,2014B,572235,F,A Level or Equivalent,0-35,0,N,Withdrawn,-80.0,241,6.833333333333333,6,25.0,0.06666666666666667
DDD,2014B,572414,F,Lower Than A Level,0-35,1,N,Withdrawn,-114.0,241,5.666666666666667,6,15.666666666666666,0.06666666666666667
DDD,2014B,572924,M,Lower Than A Level,0-35,0,N,Pass,-25.0,241,3.5641025641025643,78,7.794871794871795,0.8666666666666667
DDD,2014B,573126,F,A Level or Equivalent,0-35,0,N,Pass,-122.0,241,5.027777777777778,36,12.63888888888889,0.4
DDD,2014B,573235,M,HE Qualification,0-35,1,N,Fail,-24.0,241,3.142857142857143,7,13.428571428571429,0.07777777777777778
DDD,2014B,574190,F,A Level or Equivalent,0-35,0,N,Withdrawn,-12.0,241,5.2631578947368425,19,17.57894736842105,0.2111111111111111
DDD,2014B,574590,M,A Level or Equivalent,0-35,0,N,Pass,-68.0,241,5.7254901960784315,51,13.313725490196079,0.5666666666666667
DDD,2014B,574909,M,A Level or Equivalent,35-55,0,N,Distinction,-27.0,241,7.038834951456311,103,22.92233009708738,1.1444444444444444
DDD,2014B,575603,M,A Level or Equivalent,0-35,0,N,Pass,-29.0,241,4.135135135135135,37,10.756756756756756,0.4111111111111111
DDD,2014B,575773,M,Lower Than A Level,0-35,1,Y,Fail,-24.0,241,1.0,1,1.0,0.011111111111111112
DDD,2014B,575792,M,HE Qualification,0-35,0,N,Pass,-61.0,241,4.12,25,7.0,0.2777777777777778
DDD,2014B,576041,M,A Level or Equivalent,0-35,1,N,Pass,-24.0,241,3.819277108433735,83,10.228915662650602,0.9222222222222223
DDD,2014B,576350,F,Lower Than A Level,0-35,0,N,Fail,-103.0,241,13.0,4,24.0,0.044444444444444446
DDD,2014B,576584,M,A Level or Equivalent,0-35,0,N,Pass,-20.0,241,5.222222222222222,45,16.044444444444444,0.5
DDD,2014B,577954,F,Lower Than A Level,0-35,0,Y,Withdrawn,-73.0,241,7.507692307692308,65,18.923076923076923,0.7222222222222222
DDD,2014B,578031,M,A Level or Equivalent,0-35,0,N,Distinction,-151.0,241,6.857142857142857,28,12.678571428571429,0.3111111111111111
DDD,2014B,578595,M,HE Qualification,0-35,0,N,Fail,-34.0,241,4.1521739130434785,46,10.391304347826088,0.5111111111111111
DDD,2014B,578815,M,Post Graduate Qualification,35-55,0,N,Pass,-22.0,241,8.421052631578947,19,20.94736842105263,0.2111111111111111
DDD,2014B,579134,F,Lower Than A Level,0-35,0,Y,Pass,2.0,241,5.5,40,10.2,0.4444444444444444
DDD,2014B,579711,M,HE Qualification,35-55,0,N,Pass,-29.0,241,4.523809523809524,21,13.380952380952381,0.23333333333333334
DDD,2014B,580912,M,A Level or Equivalent,0-35,0,Y,Pass,-208.0,241,6.303030303030303,33,10.636363636363637,0.36666666666666664
DDD,2014B,581648,F,A Level or Equivalent,35-55,1,N,Distinction,-29.0,241,5.767441860465116,43,11.093023255813954,0.4777777777777778
DDD,2014B,581909,M,Lower Than A Level,35-55,0,Y,Fail,-127.0,241,23.0,1,84.0,0.011111111111111112
DDD,2014B,582479,M,Lower Than A Level,0-35,0,Y,Pass,-178.0,241,5.6,55,14.10909090909091,0.6111111111111112
DDD,2014B,582920,F,A Level or Equivalent,35-55,0,N,Fail,-17.0,241,2.0,1,7.0,0.011111111111111112
DDD,2014B,583713,M,A Level or Equivalent,0-35,0,N,Pass,-75.0,241,6.302631578947368,76,11.368421052631579,0.8444444444444444
DDD,2014B,583775,M,Lower Than A Level,0-35,1,N,Pass,-22.0,241,6.571428571428571,21,10.428571428571429,0.23333333333333334
DDD,2014B,584082,F,Lower Than A Level,0-35,1,N,Fail,-15.0,241,3.066666666666667,15,5.6,0.16666666666666666
DDD,2014B,584660,M,A Level or Equivalent,0-35,0,N,Pass,-75.0,241,5.75,32,11.6875,0.35555555555555557
DDD,2014B,585372,F,Lower Than A Level,0-35,0,N,Withdrawn,-24.0,241,5.451612903225806,31,9.387096774193548,0.34444444444444444
DDD,2014B,586347,F,A Level or Equivalent,0-35,0,N,Pass,-52.0,241,6.927272727272728,55,19.945454545454545,0.6111111111111112
DDD,2014B,586369,M,A Level or Equivalent,0-35,0,N,Withdrawn,-22.0,241,4.081081081081081,37,7.27027027027027,0.4111111111111111
DDD,2014B,586876,M,A Level or Equivalent,0-35,0,N,Pass,-44.0,241,3.0163934426229506,61,7.852459016393443,0.6777777777777778
DDD,2014B,587633,M,Lower Than A Level,0-35,1,N,Fail,-22.0,241,7.0,4,16.0,0.044444444444444446
DDD,2014B,588198,F,HE Qualification,0-35,0,N,Pass,-29.0,241,4.644444444444445,45,11.955555555555556,0.5
DDD,2014B,588397,M,A Level or Equivalent,0-35,0,N,Fail,-185.0,241,3.962962962962963,27,11.11111111111111,0.3
DDD,2014B,588752,M,A Level or Equivalent,35-55,0,N,Fail,-17.0,241,6.3,40,13.9,0.4444444444444444
DDD,2014B,589569,M,Lower Than A Level,0-35,1,N,Withdrawn,-82.0,241,6.282608695652174,46,13.891304347826088,0.5111111111111111
DDD,2014B,589963,M,Lower Than A Level,0-35,1,N,Pass,-60.0,241,4.283018867924528,53,8.320754716981131,0.5888888888888889
DDD,2014B,590410,F,A Level or Equivalent,0-35,0,Y,Withdrawn,-86.0,241,4.142857142857143,63,8.476190476190476,0.7
DDD,2014B,590504,M,A Level or Equivalent,0-35,0,N,Fail,-24.0,241,6.5,2,14.5,0.022222222222222223
DDD,2014B,590541,F,A Level or Equivalent,35-55,1,N,Distinction,-75.0,241,6.2105263157894735,76,15.552631578947368,0.8444444444444444
DDD,2014B,590680,F,A Level or Equivalent,0-35,0,N,Pass,-50.0,241,5.235294117647059,34,12.588235294117647,0.37777777777777777
DDD,2014B,591448,F,A Level or Equivalent,0-35,0,N,Pass,-22.0,241,6.913043478260869,46,18.76086956521739,0.5111111111111111
DDD,2014B,591654,M,A Level or Equivalent,0-35,0,N,Fail,-96.0,241,7.0,2,22.0,0.022222222222222223
DDD,2014B,592220,M,A Level or Equivalent,0-35,1,N,Fail,-129.0,241,5.611111111111111,18,13.777777777777779,0.2
DDD,2014B,592465,F,Lower Than A Level,0-35,0,N,Pass,-85.0,241,5.394736842105263,38,9.736842105263158,0.4222222222222222
DDD,2014B,593607,M,A Level or Equivalent,0-35,0,N,Pass,-22.0,241,5.814814814814815,27,11.333333333333334,0.3
DDD,2014B,593657,M,Lower Than A Level,0-35,0,N,Distinction,-50.0,241,4.136363636363637,66,10.636363636363637,0.7333333333333333
DDD,2014B,594078,M,Lower Than A Level,0-35,0,N,Pass,-8.0,241,4.88,50,8.48,0.5555555555555556
DDD,2014B,594407,F,A Level or Equivalent,0-35,1,N,Fail,24.0,241,3.0,1,4.0,0.011111111111111112
DDD,2014B,595193,M,A Level or Equivalent,35-55,0,N,Pass,-186.0,241,6.707692307692308,65,17.50769230769231,0.7222222222222222
DDD,2014B,595342,M,A Level or Equivalent,0-35,0,N,Withdrawn,-203.0,241,4.019230769230769,52,10.557692307692308,0.5777777777777777
DDD,2014B,595373,F,A Level or Equivalent,0-35,0,N,Fail,-54.0,241,5.806451612903226,31,12.516129032258064,0.34444444444444444
DDD,2014B,596439,M,A Level or Equivalent,0-35,0,N,Pass,-29.0,241,3.0638297872340425,94,7.5,1.0444444444444445
DDD,2014B,596465,F,A Level or Equivalent,35-55,0,N,Pass,-199.0,241,7.943396226415095,53,16.962264150943398,0.5888888888888889
DDD,2014B,596906,M,A Level or Equivalent,0-35,1,N,Fail,-15.0,241,4.357142857142857,14,6.571428571428571,0.15555555555555556
DDD,2014B,597356,M,Lower Than A Level,0-35,0,N,Withdrawn,-156.0,241,6.3,40,20.425,0.4444444444444444
DDD,2014B,597839,F,A Level or Equivalent,35-55,0,N,Withdrawn,-45.0,241,4.035714285714286,56,9.232142857142858,0.6222222222222222
DDD,2014B,598102,M,HE Qualification,0-35,0,N,Pass,-46.0,241,10.825581395348838,86,24.825581395348838,0.9555555555555556
DDD,2014B,598179,F,HE Qualification,0-35,0,N,Pass,-103.0,241,6.071428571428571,28,19.821428571428573,0.3111111111111111
DDD,2014B,598750,M,A Level or Equivalent,0-35,0,N,Pass,-22.0,241,7.371428571428571,70,13.228571428571428,0.7777777777777778
DDD,2014B,599134,M,Lower Than A Level,0-35,0,N,Fail,-17.0,241,5.293103448275862,58,18.53448275862069,0.6444444444444445
DDD,2014B,599649,M,HE Qualification,0-35,1,N,Fail,-23.0,241,6.615384615384615,13,18.23076923076923,0.14444444444444443
DDD,2014B,599789,F,HE Qualification,0-35,0,N,Pass,-81.0,241,6.724137931034483,29,14.310344827586206,0.32222222222222224
DDD,2014B,600130,F,A Level or Equivalent,0-35,1,N,Withdrawn,-141.0,241,4.428571428571429,14,9.285714285714286,0.15555555555555556
DDD,2014B,600670,F,A Level or Equivalent,0-35,0,N,Pass,-17.0,241,6.918918918918919,37,22.45945945945946,0.4111111111111111
DDD,2014B,600767,M,A Level or Equivalent,35-55,0,N,Pass,-36.0,241,6.589285714285714,56,16.446428571428573,0.6222222222222222
DDD,2014B,600891,F,A Level or Equivalent,0-35,1,N,Pass,-54.0,241,7.421052631578948,57,18.210526315789473,0.6333333333333333
DDD,2014B,601082,M,Lower Than A Level,35-55,0,N,Pass,-53.0,241,5.458333333333333,48,13.708333333333334,0.5333333333333333
DDD,2014B,601093,M,Lower Than A Level,0-35,0,N,Pass,-24.0,241,4.82051282051282,39,10.179487179487179,0.43333333333333335
DDD,2014B,601329,F,A Level or Equivalent,0-35,0,N,Withdrawn,-29.0,241,7.619047619047619,21,15.095238095238095,0.23333333333333334
DDD,2014B,601956,M,A Level or Equivalent,0-35,0,N,Pass,-134.0,241,4.3,30,12.733333333333333,0.3333333333333333
DDD,2014B,602228,M,A Level or Equivalent,0-35,0,N,Fail,-109.0,241,4.346153846153846,26,12.26923076923077,0.28888888888888886
DDD,2014B,602365,M,Lower Than A Level,0-35,0,N,Pass,-144.0,241,5.321428571428571,28,10.035714285714286,0.3111111111111111
DDD,2014B,602454,F,Lower Than A Level,0-35,0,N,Pass,-85.0,241,2.9583333333333335,24,6.041666666666667,0.26666666666666666
DDD,2014B,602533,M,A Level or Equivalent,0-35,0,Y,Distinction,-148.0,241,4.448275862068965,29,8.413793103448276,0.32222222222222224
DDD,2014B,603302,M,A Level or Equivalent,0-35,1,Y,Distinction,-40.0,241,3.6666666666666665,66,8.015151515151516,0.7333333333333333
